contrato,status,data_vigencia,data_checagem,verificado,dias_atraso,parcela_atual,valor_parcela,vencimento_mes_atual,data_para_checar,dias_desde_vencimento,d3_cai_proximo_mes,pode_checar,deve_checar_hoje,motivo
2396700000,Pago,2025-03-31,2025-04-07,False,,1,174.3,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396694000,Pago,2025-03-31,2025-04-07,False,,1,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396693000,Pago,2025-03-31,2025-04-07,False,,1,86.7,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2395131000,Pago,2025-03-31,2025-04-07,False,,1,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396691000,Pago,2025-03-31,2025-04-07,False,,1,249.0,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396690000,Pago,2025-03-31,2025-04-07,False,,1,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396688000,Pago,2025-03-31,2025-04-07,False,,1,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2252056000,Pago,2024-11-29,2025-03-28,False,,5,94.52,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2252055000,Em dia,2024-11-29,2025-03-28,False,,4,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2396685000,Pago,2025-03-31,2025-04-07,False,,1,596.7,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2553204000,Pago,2025-08-29,2025-09-05,False,,1,189.04,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2396689000,Pago,2025-03-31,2025-04-07,False,,1,189.04,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396683000,Pago,2025-03-31,2025-04-07,False,,1,149.4,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396676000,Pago,2025-03-31,2025-04-07,False,,1,464.1,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396712000,Pago,2025-03-31,2025-04-07,False,,1,220.95,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396670000,Pago,2025-03-31,2025-04-07,False,,1,115.6,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2252047000,Pago,2024-11-29,2025-03-28,False,,5,86.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2396664000,Pago,2025-03-31,2025-04-07,False,,1,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396660000,Pago,2025-03-31,2025-04-07,False,,1,141.1,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396661000,Pago,2025-03-31,2025-04-07,False,,1,86.7,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396658000,Pago,2025-03-31,2025-04-07,False,,1,86.7,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396653000,Pago,2025-03-31,2025-04-07,False,,1,250.5,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396649000,Pago,2025-03-31,2025-04-07,False,,1,147.3,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396646000,Pago,2025-03-31,2025-04-07,False,,1,86.7,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396643000,Pago,2025-03-31,2025-04-07,False,,1,368.25,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2395120000,Pago,2025-03-31,2025-04-07,False,,1,86.7,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396637000,Pago,2025-03-31,2025-04-07,False,,1,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396671000,Pago,2025-03-31,2025-04-07,False,,1,115.6,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396631000,Pago,2025-03-31,2025-04-07,False,,1,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2395661000,Pago,2025-03-31,2025-04-07,False,,1,141.78,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2430904000,Pago,2025-04-30,2025-05-06,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2396629000,Pago,2025-03-31,2025-04-07,False,,1,149.4,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2395025000,Pago,2025-03-30,2025-04-07,False,,1,94.52,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2396616000,Pago,2025-03-31,2025-04-07,False,,1,147.3,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2252028000,Pago,2024-11-29,2025-03-28,False,,5,147.3,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2396612000,Pago,2025-03-31,2025-04-07,False,,1,86.7,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396611000,Pago,2025-03-31,2025-04-07,False,,1,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2252024000,Em dia,2024-11-29,2025-03-28,False,,4,94.52,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2252014000,Pago,2024-11-29,2025-03-28,False,,5,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2251825000,Em dia,2024-11-29,2025-03-28,False,,4,86.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2251807000,Em dia,2024-11-29,2025-03-28,False,,4,189.04,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2396613000,Pago,2025-03-31,2025-04-07,False,,1,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396609000,Pago,2025-03-31,2025-04-07,False,,1,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396607000,Pago,2025-03-31,2025-04-07,False,,1,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2431823000,Pago,2025-04-30,2025-05-06,False,,1,211.65,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2430508000,Pago,2025-04-30,2025-05-06,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2396596000,Pago,2025-03-31,2025-04-07,False,,1,262.08,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2429851000,Pago,2025-04-29,2025-05-06,False,,1,249.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2431887000,Pago,2025-04-30,2025-05-06,False,,1,220.95,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2394964000,Pago,2025-03-29,2025-04-07,False,,1,262.08,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2251798000,Em dia,2024-11-29,2025-03-28,False,,4,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2251664000,Pago,2024-11-29,2025-03-28,False,,5,115.6,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2396561000,Pago,2025-03-31,2025-04-07,False,,1,167.0,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396549000,Pago,2025-03-31,2025-04-07,False,,1,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2251661000,Pago,2024-11-29,2025-03-28,False,,1,167.0,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2431833000,Pago,2025-04-30,2025-05-06,False,,1,249.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2251657000,Em dia,2024-11-29,2025-03-28,False,,4,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2251656000,Em dia,2024-11-29,2025-03-28,False,,4,147.3,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2251649000,Em dia,2024-11-29,2025-03-28,False,,4,86.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2251644000,Em dia,2024-11-29,2025-03-28,False,,4,149.4,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2551763000,Pago,2025-08-28,2025-09-05,False,,1,57.8,2025-12-28,2025-12-31,,False,False,False,D+3 ainda não atingido (dias desde vencimento: None)
2498580000,Pago,2025-06-30,2025-07-07,False,,1,167.0,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2431875000,Pago,2025-04-30,2025-05-06,False,,1,147.3,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2396443000,Pago,2025-03-31,2025-04-07,False,,1,294.6,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2580017000,Pago,2025-09-29,2025-10-08,False,,1,174.3,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2251643000,Em dia,2024-11-29,2025-03-28,False,,4,374.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2251640000,Pago,2024-11-29,2025-03-28,False,,5,86.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2396430000,Pago,2025-03-31,2025-04-07,False,,1,144.5,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2430934000,Pago,2025-04-30,2025-05-06,False,,1,147.3,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2429849000,Pago,2025-04-29,2025-05-06,False,,1,147.3,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2429929000,Pago,2025-04-29,2025-05-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2552723000,Pago,2025-08-29,2025-09-05,False,,1,86.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
1939884000,Pago,2023-06-29,2025-03-24,False,,22,263.0,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2498210000,Pago,2025-06-30,2025-07-07,False,,1,147.3,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2429900000,Pago,2025-04-29,2025-05-06,False,,1,211.65,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2429927000,Pago,2025-04-29,2025-05-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2396371000,Pago,2025-03-31,2025-04-07,False,,1,189.04,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396370000,Pago,2025-03-31,2025-04-07,False,,1,220.95,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396342000,Pago,2025-03-31,2025-04-07,False,,1,141.1,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396675000,Pago,2025-03-31,2025-04-07,False,,1,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2498215000,Pago,2025-06-30,2025-07-07,False,,1,141.78,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498577000,Pago,2025-06-30,2025-07-07,False,,1,167.0,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498222000,Pago,2025-06-30,2025-07-07,False,,1,167.0,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498574000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2430890000,Pago,2025-04-30,2025-05-06,False,,1,189.04,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2430927000,Pago,2025-04-30,2025-05-06,False,,1,115.6,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498572000,Pago,2025-06-30,2025-07-07,False,,1,189.04,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498566000,Pago,2025-06-30,2025-07-07,False,,1,94.52,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498565000,Pago,2025-06-30,2025-07-07,False,,1,86.7,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498568000,Pago,2025-06-30,2025-07-07,False,,1,167.0,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498569000,Pago,2025-06-30,2025-07-07,False,,1,147.3,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2551329000,Pago,2025-08-28,2025-09-05,False,,1,167.0,2025-12-28,2025-12-31,,False,False,False,D+3 ainda não atingido (dias desde vencimento: None)
2498564000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2396282000,Pago,2025-03-31,2025-04-07,False,,1,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396680000,Pago,2025-03-31,2025-04-07,False,,1,86.7,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2430911000,Pago,2025-04-30,2025-05-06,False,,1,167.0,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2429181000,Pago,2025-04-29,2025-05-06,False,,1,115.6,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2430879000,Pago,2025-04-30,2025-05-06,False,,1,144.5,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498560000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498559000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498558000,Pago,2025-06-30,2025-07-07,False,,1,94.52,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498561000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498556000,Pago,2025-06-30,2025-07-07,False,,1,86.7,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498546000,Pago,2025-06-30,2025-07-07,False,,1,141.1,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498551000,Pago,2025-06-30,2025-07-07,False,,1,334.0,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498544000,Pago,2025-06-30,2025-07-07,False,,1,141.1,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498554000,Pago,2025-06-30,2025-07-07,False,,1,86.7,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498553000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2551777000,Pago,2025-08-28,2025-09-05,False,,1,86.7,2025-12-28,2025-12-31,,False,False,False,D+3 ainda não atingido (dias desde vencimento: None)
2498543000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498548000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498547000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498537000,Pago,2025-06-30,2025-07-07,False,,1,94.52,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498257000,Pago,2025-06-30,2025-07-07,False,,1,147.3,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2551943000,Pago,2025-08-28,2025-09-05,False,,1,57.8,2025-12-28,2025-12-31,,False,False,False,D+3 ainda não atingido (dias desde vencimento: None)
2498248000,Pago,2025-06-30,2025-07-07,False,,1,144.5,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2396188000,Pago,2025-03-31,2025-04-07,False,,1,86.7,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2498247000,Pago,2025-06-30,2025-07-07,False,,1,451.2,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2396158000,Pago,2025-03-31,2025-04-07,False,,1,294.6,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2498245000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498240000,Pago,2025-06-30,2025-07-07,False,,1,167.0,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498239000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498235000,Pago,2025-06-30,2025-07-07,False,,1,147.3,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498526000,Pago,2025-06-30,2025-07-07,False,,1,144.5,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498228000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498226000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498223000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498521000,Pago,2025-06-30,2025-07-07,False,,1,94.52,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498219000,Pago,2025-06-30,2025-07-07,False,,1,147.3,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2429187000,Pago,2025-04-29,2025-05-06,False,,1,249.0,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2395566000,Pago,2025-03-31,2025-04-07,False,,1,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2430873000,Pago,2025-04-30,2025-05-06,False,,1,141.78,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2429916000,Pago,2025-04-29,2025-05-06,False,,1,141.1,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2430893000,Pago,2025-04-30,2025-05-06,False,,1,294.6,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2429932000,Pago,2025-04-29,2025-05-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2429922000,Pago,2025-04-29,2025-05-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2498519000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498573000,Pago,2025-06-30,2025-07-07,False,,1,220.95,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498517000,Pago,2025-06-30,2025-07-07,False,,1,149.4,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498515000,Pago,2025-06-30,2025-07-07,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498212000,Pago,2025-06-30,2025-07-07,False,,1,115.6,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2395560000,Pago,2025-03-31,2025-04-07,False,,1,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2498209000,Pago,2025-06-30,2025-07-07,False,,1,86.7,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2395556000,Pago,2025-03-31,2025-04-07,False,,1,147.3,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2238675000,Em dia,2024-10-31,2025-03-28,False,,5,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2496834000,Pago,2025-06-30,2025-07-07,False,,1,250.5,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498204000,Pago,2025-06-30,2025-07-07,False,,1,115.6,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498200000,Pago,2025-06-30,2025-07-07,False,,1,86.7,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2238601000,Em dia,2024-10-31,2025-03-28,False,,5,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2238599000,Em dia,2024-10-31,2025-03-28,False,,5,141.78,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2238595000,Em dia,2024-10-31,2025-03-28,False,,5,86.7,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2238593000,Em dia,2024-10-31,2025-03-28,False,,5,144.5,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2498506000,Pago,2025-06-30,2025-07-07,False,,1,86.7,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2238590000,Em dia,2024-10-31,2025-03-28,False,,5,167.0,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2429150000,Pago,2025-04-29,2025-05-06,False,,1,94.52,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2431925000,Pago,2025-04-30,2025-05-06,False,,1,86.7,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2238583000,Em dia,2024-10-31,2025-03-28,False,,5,224.64,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2238579000,Em dia,2024-10-31,2025-03-28,False,,5,86.7,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2396394000,Pago,2025-03-31,2025-04-07,False,,1,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2238571000,Em dia,2024-10-31,2025-03-28,False,,5,115.6,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2238566000,Em dia,2024-10-31,2025-03-28,False,,5,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2431907000,Pago,2025-04-30,2025-05-06,False,,1,299.52,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2431856000,Pago,2025-04-30,2025-05-06,False,,1,115.6,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2431876000,Pago,2025-04-30,2025-05-06,False,,1,144.5,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2237933000,Em dia,2024-10-30,2025-03-28,False,,5,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2238563000,Em dia,2024-10-31,2025-03-28,False,,5,86.7,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2238562000,Em dia,2024-10-31,2025-03-28,False,,5,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2238550000,Em dia,2024-10-31,2025-03-28,False,,5,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2238532000,Em dia,2024-10-31,2025-03-28,False,,5,115.6,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2395354000,Pago,2025-03-31,2025-04-07,False,,1,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2238530000,Em dia,2024-10-31,2025-03-28,False,,5,144.5,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2498188000,Pago,2025-06-30,2025-07-07,False,,1,149.4,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2498181000,Pago,2025-06-30,2025-07-07,False,,1,141.78,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
